Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Aug 30, 2023",@ Kansas City,REG,W,4-1,-120,U,9.5,PIT,2023,20230830,134,0.5454545454545454,0
"Sep 1, 2023",@ St. Louis,REG,W,4-2,-110,U,8.5,PIT,2023,20230901,135,0.5238095238095238,0
"Sep 2, 2023",@ St. Louis,REG,W,7-6,130,O,9.5,PIT,2023,20230902,136,0.43478260869565216,0
"Sep 3, 2023",@ St. Louis,REG,L,6-4,124,O,9.0,PIT,2023,20230903,137,0.44642857142857145,0
"Sep 4, 2023",vs Milwaukee,REG,W,4-2,161,U,8.5,PIT,2023,20230904,138,0.3831417624521073,0
"Sep 5, 2023",vs Milwaukee,REG,L,7-3,155,O,8.5,PIT,2023,20230905,139,0.39215686274509803,0
"Sep 6, 2023",vs Milwaukee,REG,W,5-4,160,O,8.5,PIT,2023,20230906,140,0.38461538461538464,0
"Sep 8, 2023",@ Atlanta,REG,L,8-2,170,O,9.5,PIT,2023,20230908,141,0.37037037037037035,0
"Sep 9, 2023",@ Atlanta,REG,W,8-4,185,O,10.5,PIT,2023,20230909,142,0.3508771929824561,0
"Sep 10, 2023",@ Atlanta,REG,L,5-2,210,U,10.0,PIT,2023,20230910,143,0.3225806451612903,0
"Sep 11, 2023",vs Washington,REG,L,6-2,-142,U,8.5,PIT,2023,20230911,144,0.5867768595041323,0
"Sep 12, 2023",vs Washington,REG,W,5-1,-143,U,9.0,PIT,2023,20230912,145,0.588477366255144,0
"Sep 13, 2023",vs Washington,REG,W,7-6,-140,O,9.5,PIT,2023,20230913,146,0.5833333333333333,0
"Sep 14, 2023",vs Washington,REG,W,2-0,-165,U,8.5,PIT,2023,20230914,147,0.6226415094339622,0
"Sep 15, 2023",vs NY Yankees,REG,L,7-5,142,O,7.5,PIT,2023,20230915,148,0.4132231404958678,0
"Sep 16, 2023",vs NY Yankees,REG,L,6-3,105,U,9.5,PIT,2023,20230916,149,0.4878048780487805,0
"Sep 17, 2023",vs NY Yankees,REG,W,3-2,142,U,8.0,PIT,2023,20230917,150,0.4132231404958678,0
"Sep 19, 2023",@ Chi Cubs,REG,L,14-1,140,O,9.0,PIT,2023,20230919,151,0.4166666666666667,0
"Sep 20, 2023",@ Chi Cubs,REG,W,13-7,178,O,7.5,PIT,2023,20230920,152,0.3597122302158273,0
"Sep 21, 2023",@ Chi Cubs,REG,W,8-6,145,O,9.0,PIT,2023,20230921,153,0.40816326530612246,0
"Sep 22, 2023",@ Cincinnati,REG,W,7-5,130,O,9.5,PIT,2023,20230922,154,0.43478260869565216,0
"Sep 23, 2023",@ Cincinnati,REG,W,13-12,118,O,9.5,PIT,2023,20230923,155,0.45871559633027525,0
"Sep 24, 2023",@ Cincinnati,REG,L,4-2,133,U,10.5,PIT,2023,20230924,156,0.4291845493562232,0
"Sep 26, 2023",@ Philadelphia,REG,L,3-2,160,U,7.5,PIT,2023,20230926,157,0.38461538461538464,0
"Sep 27, 2023",@ Philadelphia,REG,L,7-6,110,O,8.0,PIT,2023,20230927,158,0.47619047619047616,0
"Sep 28, 2023",@ Philadelphia,REG,W,3-2,220,U,8.0,PIT,2023,20230928,159,0.3125,0
"Sep 29, 2023",vs Miami,REG,L,4-3,125,U,8.5,PIT,2023,20230929,160,0.4444444444444444,0
"Sep 30, 2023",vs Miami,REG,L,7-3,118,O,9.0,PIT,2023,20230930,161,0.45871559633027525,0
"Oct 1, 2023",vs Miami,REG,W,3-0,-132,U,9.0,PIT,2023,20231001,162,0.5689655172413793,0
