Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Aug 9, 2023",@ Chi White Sox,REG,L,9-2,-127,O,9.0,NYA,2023,20230809,115,0.5594713656387665,0
"Aug 11, 2023",@ Miami,REG,W,9-4,125,O,8.0,NYA,2023,20230811,116,0.4444444444444444,0
"Aug 12, 2023",@ Miami,REG,L,3-1,128,U,7.5,NYA,2023,20230812,117,0.43859649122807015,0
"Aug 13, 2023",@ Miami,REG,L,8-7,-122,O,7.0,NYA,2023,20230813,118,0.5495495495495495,0
"Aug 14, 2023",@ Atlanta,REG,L,11-3,170,O,9.0,NYA,2023,20230814,119,0.37037037037037035,0
"Aug 15, 2023",@ Atlanta,REG,L,5-0,185,U,10.5,NYA,2023,20230815,120,0.3508771929824561,0
"Aug 16, 2023",@ Atlanta,REG,L,2-0,175,U,9.5,NYA,2023,20230816,121,0.36363636363636365,0
"Aug 18, 2023",vs Boston,REG,L,8-3,112,O,9.0,NYA,2023,20230818,122,0.4716981132075472,0
"Aug 19, 2023",vs Boston,REG,L,8-1,-155,O,8.0,NYA,2023,20230819,123,0.607843137254902,0
"Aug 20, 2023",vs Boston,REG,L,6-5,-111,O,9.0,NYA,2023,20230820,124,0.5260663507109005,0
"Aug 22, 2023",vs Washington,REG,L,2-1,-173,U,8.5,NYA,2023,20230822,125,0.6336996336996337,0
"Aug 23, 2023",vs Washington,REG,W,9-1,-145,O,8.5,NYA,2023,20230823,126,0.5918367346938775,0
"Aug 24, 2023",vs Washington,REG,L,6-5,-220,O,8.5,NYA,2023,20230824,127,0.6875,0
"Aug 25, 2023",@ Tampa Bay,REG,W,6-2,115,O,7.0,NYA,2023,20230825,128,0.46511627906976744,0
"Aug 26, 2023",@ Tampa Bay,REG,L,3-0,155,U,7.0,NYA,2023,20230826,129,0.39215686274509803,0
"Aug 27, 2023",@ Tampa Bay,REG,L,7-4,115,O,8.0,NYA,2023,20230827,130,0.46511627906976744,0
"Aug 28, 2023",@ Detroit,REG,W,4-1,101,U,8.5,NYA,2023,20230828,131,0.4975124378109453,0
