Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Sep 1, 2023",vs Boston,REG,W,13-2,170,O,10.0,KCA,2023,20230901,136,0.37037037037037035,0
"Sep 2, 2023",vs Boston,REG,L,9-5,160,O,10.5,KCA,2023,20230902,137,0.38461538461538464,0
"Sep 3, 2023",vs Boston,REG,L,7-3,155,P,10.0,KCA,2023,20230903,138,0.39215686274509803,0
"Sep 4, 2023",vs Chi White Sox,REG,W,12-1,-165,O,10.0,KCA,2023,20230904,139,0.6226415094339622,0
"Sep 5, 2023",vs Chi White Sox,REG,W,7-6,-129,O,9.5,KCA,2023,20230905,140,0.5633187772925764,0
"Sep 6, 2023",vs Chi White Sox,REG,L,6-4,-115,P,10.0,KCA,2023,20230906,141,0.5348837209302326,0
"Sep 8, 2023",@ Toronto,REG,L,5-4,210,P,9.0,KCA,2023,20230908,142,0.3225806451612903,0
"Sep 9, 2023",@ Toronto,REG,L,5-1,250,U,8.0,KCA,2023,20230909,143,0.2857142857142857,0
"Sep 10, 2023",@ Toronto,REG,L,5-2,150,U,8.0,KCA,2023,20230910,144,0.4,0
"Sep 12, 2023",@ Chi White Sox,REG,L,6-2,110,U,8.5,KCA,2023,20230912,145,0.47619047619047616,1
"Sep 12, 2023",@ Chi White Sox,REG,W,11-10,110,O,9.5,KCA,2023,20230912,146,0.47619047619047616,2
"Sep 13, 2023",@ Chi White Sox,REG,W,7-1,135,U,9.0,KCA,2023,20230913,147,0.425531914893617,0
"Sep 15, 2023",vs Houston,REG,W,4-2,163,U,10.5,KCA,2023,20230915,148,0.38022813688212925,0
"Sep 16, 2023",vs Houston,REG,W,10-8,131,O,9.5,KCA,2023,20230916,149,0.4329004329004329,0
"Sep 17, 2023",vs Houston,REG,L,7-1,210,U,9.5,KCA,2023,20230917,150,0.3225806451612903,0
"Sep 18, 2023",vs Cleveland,REG,W,6-4,118,O,9.5,KCA,2023,20230918,151,0.45871559633027525,0
"Sep 19, 2023",vs Cleveland,REG,W,7-6,134,O,9.0,KCA,2023,20230919,152,0.42735042735042733,0
"Sep 20, 2023",vs Cleveland,REG,W,6-2,123,U,9.0,KCA,2023,20230920,153,0.4484304932735426,0
"Sep 22, 2023",@ Houston,REG,W,7-5,190,O,8.5,KCA,2023,20230922,154,0.3448275862068966,0
"Sep 23, 2023",@ Houston,REG,W,3-2,230,U,10.0,KCA,2023,20230923,155,0.30303030303030304,0
"Sep 24, 2023",@ Houston,REG,W,6-5,230,O,9.5,KCA,2023,20230924,156,0.30303030303030304,0
"Sep 26, 2023",@ Detroit,REG,L,6-3,135,O,8.0,KCA,2023,20230926,157,0.425531914893617,0
"Sep 27, 2023",@ Detroit,REG,L,8-0,175,P,8.0,KCA,2023,20230927,158,0.36363636363636365,0
"Sep 28, 2023",@ Detroit,REG,L,7-3,-104,O,7.0,KCA,2023,20230928,159,0.5098039215686274,0
"Sep 29, 2023",vs NY Yankees,REG,W,12-5,133,O,9.5,KCA,2023,20230929,160,0.4291845493562232,0
"Sep 30, 2023",vs NY Yankees,REG,L,5-2,119,U,9.5,KCA,2023,20230930,161,0.45662100456621,0
"Oct 1, 2023",vs NY Yankees,REG,W,5-2,120,U,8.5,KCA,2023,20231001,162,0.45454545454545453,0
