Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Aug 21, 2023",@ Houston,REG,L,9-4,110,O,9.0,BOS,2023,20230821,125,0.47619047619047616,0
"Aug 22, 2023",@ Houston,REG,L,7-3,115,O,8.5,BOS,2023,20230822,126,0.46511627906976744,0
"Aug 23, 2023",@ Houston,REG,W,7-5,-105,O,8.5,BOS,2023,20230823,127,0.5121951219512195,0
"Aug 24, 2023",@ Houston,REG,W,17-1,120,O,9.0,BOS,2023,20230824,128,0.45454545454545453,0
"Aug 25, 2023",vs LA Dodgers,REG,L,7-4,115,O,10.0,BOS,2023,20230825,129,0.46511627906976744,0
"Aug 26, 2023",vs LA Dodgers,REG,W,8-5,108,O,10.0,BOS,2023,20230826,130,0.4807692307692308,0
"Aug 27, 2023",vs LA Dodgers,REG,L,7-4,100,O,9.5,BOS,2023,20230827,131,0.5,0
"Aug 28, 2023",vs Houston,REG,L,13-5,-129,O,10.0,BOS,2023,20230828,132,0.5633187772925764,0
"Aug 29, 2023",vs Houston,REG,L,6-2,-112,U,10.5,BOS,2023,20230829,133,0.5283018867924528,0
"Aug 30, 2023",vs Houston,REG,L,7-4,116,O,10.0,BOS,2023,20230830,134,0.46296296296296297,0
"Sep 1, 2023",@ Kansas City,REG,L,13-2,-200,O,10.0,BOS,2023,20230901,135,0.6666666666666667,0
"Sep 2, 2023",@ Kansas City,REG,W,9-5,-175,O,10.5,BOS,2023,20230902,136,0.6363636363636364,0
"Sep 3, 2023",@ Kansas City,REG,W,7-3,-188,P,10.0,BOS,2023,20230903,137,0.6527777777777778,0
"Sep 4, 2023",@ Tampa Bay,REG,W,7-3,110,O,8.0,BOS,2023,20230904,138,0.47619047619047616,0
"Sep 5, 2023",@ Tampa Bay,REG,L,8-6,135,O,8.0,BOS,2023,20230905,139,0.425531914893617,0
"Sep 6, 2023",@ Tampa Bay,REG,L,3-1,145,U,8.0,BOS,2023,20230906,140,0.40816326530612246,0
"Sep 8, 2023",vs Baltimore,REG,L,11-2,104,O,10.5,BOS,2023,20230908,141,0.49019607843137253,0
"Sep 9, 2023",vs Baltimore,REG,L,13-12,-135,O,10.0,BOS,2023,20230909,142,0.574468085106383,0
"Sep 10, 2023",vs Baltimore,REG,W,7-3,105,O,9.5,BOS,2023,20230910,143,0.4878048780487805,0
"Sep 12, 2023",vs NY Yankees,REG,L,3-2,-141,U,9.5,BOS,2023,20230912,144,0.5850622406639003,1
"Sep 12, 2023",vs NY Yankees,REG,L,4-1,-130,U,9.5,BOS,2023,20230912,145,0.5652173913043479,2
"Sep 14, 2023",vs NY Yankees,REG,W,5-0,-113,U,9.0,BOS,2023,20230914,146,0.5305164319248826,1
"Sep 14, 2023",vs NY Yankees,REG,L,8-5,-105,O,9.5,BOS,2023,20230914,147,0.5121951219512195,2
"Sep 15, 2023",@ Toronto,REG,L,3-0,128,U,8.5,BOS,2023,20230915,148,0.43859649122807015,0
"Sep 16, 2023",@ Toronto,REG,L,4-3,129,U,8.5,BOS,2023,20230916,149,0.4366812227074236,0
"Sep 17, 2023",@ Toronto,REG,L,3-2,135,U,8.5,BOS,2023,20230917,150,0.425531914893617,0
"Sep 18, 2023",@ Texas,REG,W,4-2,152,U,9.0,BOS,2023,20230918,151,0.3968253968253968,0
"Sep 19, 2023",@ Texas,REG,L,6-4,137,O,9.0,BOS,2023,20230919,152,0.4219409282700422,0
"Sep 20, 2023",@ Texas,REG,L,15-5,135,O,9.0,BOS,2023,20230920,153,0.425531914893617,0
"Sep 22, 2023",vs Chi White Sox,REG,W,3-2,-220,U,9.0,BOS,2023,20230922,154,0.6875,0
"Sep 23, 2023",vs Chi White Sox,REG,L,1-0,-150,U,8.5,BOS,2023,20230923,155,0.6,0
"Sep 24, 2023",vs Chi White Sox,REG,L,3-2,-165,U,8.5,BOS,2023,20230924,156,0.6226415094339622,0
"Sep 26, 2023",vs Tampa Bay,REG,L,9-7,102,O,8.0,BOS,2023,20230926,157,0.49504950495049505,0
"Sep 27, 2023",vs Tampa Bay,REG,L,5-0,122,U,7.5,BOS,2023,20230927,158,0.45045045045045046,0
"Sep 28, 2023",@ Baltimore,REG,L,2-0,110,U,7.5,BOS,2023,20230928,159,0.47619047619047616,0
"Sep 29, 2023",@ Baltimore,REG,W,3-0,-115,U,7.5,BOS,2023,20230929,160,0.5348837209302326,0
"Sep 30, 2023",@ Baltimore,REG,L,5-2,117,U,8.0,BOS,2023,20230930,161,0.4608294930875576,0
"Oct 1, 2023",@ Baltimore,REG,W,6-1,145,U,8.5,BOS,2023,20231001,162,0.40816326530612246,0
