Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Sep 2, 2023",@ Cleveland,REG,L,7-6,-120,O,9.0,TBA,2023,20230902,136,0.5454545454545454,0
"Sep 3, 2023",@ Cleveland,REG,W,6-2,-150,U,9.5,TBA,2023,20230903,137,0.6,0
"Sep 4, 2023",vs Boston,REG,L,7-3,-120,O,8.0,TBA,2023,20230904,138,0.5454545454545454,0
"Sep 5, 2023",vs Boston,REG,W,8-6,-160,O,8.0,TBA,2023,20230905,139,0.6153846153846154,0
"Sep 6, 2023",vs Boston,REG,W,3-1,-165,U,8.0,TBA,2023,20230906,140,0.6226415094339622,0
"Sep 7, 2023",vs Seattle,REG,L,1-0,107,U,8.5,TBA,2023,20230907,141,0.4830917874396135,0
"Sep 8, 2023",vs Seattle,REG,W,7-4,100,O,8.0,TBA,2023,20230908,142,0.5,0
"Sep 9, 2023",vs Seattle,REG,W,7-5,-153,O,9.0,TBA,2023,20230909,143,0.6047430830039526,0
"Sep 10, 2023",vs Seattle,REG,W,6-3,-129,O,8.0,TBA,2023,20230910,144,0.5633187772925764,0
"Sep 11, 2023",@ Minnesota,REG,W,7-4,-115,O,7.0,TBA,2023,20230911,145,0.5348837209302326,0
"Sep 12, 2023",@ Minnesota,REG,L,3-2,113,U,8.0,TBA,2023,20230912,146,0.4694835680751174,0
"Sep 13, 2023",@ Minnesota,REG,W,5-4,-115,O,8.5,TBA,2023,20230913,147,0.5348837209302326,0
"Sep 14, 2023",@ Baltimore,REG,W,4-3,118,U,8.0,TBA,2023,20230914,148,0.45871559633027525,0
"Sep 15, 2023",@ Baltimore,REG,W,7-1,-124,U,8.5,TBA,2023,20230915,149,0.5535714285714286,0
"Sep 16, 2023",@ Baltimore,REG,L,8-0,-115,O,7.5,TBA,2023,20230916,150,0.5348837209302326,0
"Sep 17, 2023",@ Baltimore,REG,L,5-4,105,P,9.0,TBA,2023,20230917,151,0.4878048780487805,0
"Sep 19, 2023",vs LA Angels,REG,W,6-2,-210,U,8.5,TBA,2023,20230919,152,0.6774193548387097,0
"Sep 20, 2023",vs LA Angels,REG,L,8-3,-260,O,8.0,TBA,2023,20230920,153,0.7222222222222222,0
"Sep 21, 2023",vs LA Angels,REG,W,5-4,-265,O,7.5,TBA,2023,20230921,154,0.726027397260274,0
"Sep 22, 2023",vs Toronto,REG,L,6-2,-150,O,7.5,TBA,2023,20230922,155,0.6,0
"Sep 23, 2023",vs Toronto,REG,W,7-6,-112,O,8.0,TBA,2023,20230923,156,0.5283018867924528,0
"Sep 24, 2023",vs Toronto,REG,L,9-5,-107,O,8.0,TBA,2023,20230924,157,0.5169082125603865,0
"Sep 26, 2023",@ Boston,REG,W,9-7,-112,O,8.0,TBA,2023,20230926,158,0.5283018867924528,0
"Sep 27, 2023",@ Boston,REG,W,5-0,-132,U,7.5,TBA,2023,20230927,159,0.5689655172413793,0
"Sep 29, 2023",@ Toronto,REG,L,11-4,113,O,8.0,TBA,2023,20230929,160,0.4694835680751174,0
"Sep 30, 2023",@ Toronto,REG,W,7-5,123,O,8.5,TBA,2023,20230930,161,0.4484304932735426,0
"Oct 1, 2023",@ Toronto,REG,W,12-8,-110,O,8.5,TBA,2023,20231001,162,0.5238095238095238,0
