Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Jul 29, 2023",@ Toronto,REG,L,6-1,108,U,9.5,ANA,2023,20230729,105,0.4807692307692308,0
"Jul 30, 2023",@ Toronto,REG,W,3-2,173,U,9.0,ANA,2023,20230730,106,0.3663003663003663,0
"Jul 31, 2023",@ Atlanta,REG,W,4-1,185,U,10.0,ANA,2023,20230731,107,0.3508771929824561,0
"Aug 1, 2023",@ Atlanta,REG,L,5-1,210,U,9.0,ANA,2023,20230801,108,0.3225806451612903,0
"Aug 2, 2023",@ Atlanta,REG,L,12-5,155,O,9.5,ANA,2023,20230802,109,0.39215686274509803,0
"Aug 3, 2023",vs Seattle,REG,L,5-3,-170,P,8.0,ANA,2023,20230803,110,0.6296296296296297,0
"Aug 4, 2023",vs Seattle,REG,L,9-7,102,O,8.5,ANA,2023,20230804,111,0.49504950495049505,0
"Aug 5, 2023",vs Seattle,REG,L,3-2,114,U,9.0,ANA,2023,20230805,112,0.4672897196261682,0
"Aug 6, 2023",vs Seattle,REG,L,3-2,-125,U,9.5,ANA,2023,20230806,113,0.5555555555555556,0
"Aug 7, 2023",vs San Francisco,REG,L,8-3,105,O,8.5,ANA,2023,20230807,114,0.4878048780487805,0
"Aug 8, 2023",vs San Francisco,REG,W,7-5,-108,O,9.0,ANA,2023,20230808,115,0.5192307692307692,0
"Aug 9, 2023",vs San Francisco,REG,W,4-1,-140,U,8.5,ANA,2023,20230809,116,0.5833333333333333,0
"Aug 11, 2023",@ Houston,REG,L,11-3,150,O,8.5,ANA,2023,20230811,117,0.4,0
"Aug 12, 2023",@ Houston,REG,L,11-3,146,O,9.5,ANA,2023,20230812,118,0.4065040650406504,0
"Aug 13, 2023",@ Houston,REG,W,2-1,124,U,8.5,ANA,2023,20230813,119,0.44642857142857145,0
"Aug 14, 2023",@ Texas,REG,L,12-0,165,O,8.5,ANA,2023,20230814,120,0.37735849056603776,0
"Aug 15, 2023",@ Texas,REG,L,7-3,165,O,8.5,ANA,2023,20230815,121,0.37735849056603776,0
"Aug 16, 2023",@ Texas,REG,W,2-0,157,U,9.0,ANA,2023,20230816,122,0.38910505836575876,0
"Aug 18, 2023",vs Tampa Bay,REG,L,9-6,-110,O,9.5,ANA,2023,20230818,123,0.5238095238095238,0
"Aug 19, 2023",vs Tampa Bay,REG,W,7-6,126,O,8.0,ANA,2023,20230819,124,0.4424778761061947,1
"Aug 19, 2023",vs Tampa Bay,REG,L,18-4,119,O,8.5,ANA,2023,20230819,125,0.45662100456621,2
"Aug 22, 2023",vs Cincinnati,REG,L,4-3,-150,U,9.5,ANA,2023,20230822,126,0.6,0
"Aug 23, 2023",vs Cincinnati,REG,L,9-4,-145,O,8.5,ANA,2023,20230823,127,0.5918367346938775,1
"Aug 23, 2023",vs Cincinnati,REG,L,7-3,-148,O,9.0,ANA,2023,20230823,128,0.5967741935483871,2
"Aug 25, 2023",@ NY Mets,REG,W,3-1,120,U,8.5,ANA,2023,20230825,129,0.45454545454545453,0
"Aug 26, 2023",@ NY Mets,REG,W,5-3,-110,U,9.0,ANA,2023,20230826,130,0.5238095238095238,0
"Aug 27, 2023",@ NY Mets,REG,L,3-2,102,U,8.5,ANA,2023,20230827,131,0.49504950495049505,0
"Aug 28, 2023",@ Philadelphia,REG,L,6-4,125,O,9.5,ANA,2023,20230828,132,0.4444444444444444,0
"Aug 29, 2023",@ Philadelphia,REG,L,12-7,148,O,9.5,ANA,2023,20230829,133,0.4032258064516129,0
"Aug 30, 2023",@ Philadelphia,REG,W,10-8,155,O,9.0,ANA,2023,20230830,134,0.39215686274509803,0
"Sep 1, 2023",@ Oakland,REG,L,9-2,-125,O,8.0,ANA,2023,20230901,135,0.5555555555555556,0
"Sep 2, 2023",@ Oakland,REG,L,2-1,-120,U,8.0,ANA,2023,20230902,136,0.5454545454545454,0
"Sep 3, 2023",@ Oakland,REG,L,10-6,-130,O,9.0,ANA,2023,20230903,137,0.5652173913043479,0
